Transaction_ID,Account_Number,Date,Transaction_Type,Amount_INR,Balance_After,Bank,Branch,Channel,Fraud_Flag,Is_International
BNK_00028447,ACCT_713525,2023-01-17,Deposit,1981.02,229155.43,BOB,Branch_23,ATM,1,0
BNK_00028448,ACCT_187408,2024-04-06,Withdrawal,1090.26,421499.98,BOB,Branch_81,Mobile,0,0
BNK_00028449,ACCT_784835,2023-06-17,Refund,1261.44,369022.92,Yes_Bank,Branch_46,Branch,0,0
BNK_00028450,ACCT_765670,2024-09-19,Payment,3161.21,101757.86,Kotak,Branch_45,Online,0,0
BNK_00028451,ACCT_900885,2023-09-05,Interest,473.15,10335.31,Yes_Bank,Branch_40,Online,0,0
BNK_00028452,ACCT_451027,2024-04-03,Payment,12162.14,418245.28,Yes_Bank,Branch_76,RTGS,0,0
BNK_00028453,ACCT_362306,2023-09-20,Transfer,4911.73,108992.92,SBI,Branch_63,RTGS,0,0
BNK_00028454,ACCT_661849,2023-02-04,Deposit,4132.79,146271.78,Axis,Branch_70,Mobile,0,0
BNK_00028455,ACCT_898429,2022-05-08,Refund,1293.37,252868.18,Kotak,Branch_76,UPI,0,0
BNK_00028456,ACCT_899076,2023-02-21,Withdrawal,1896.66,445681.72,BOB,Branch_79,UPI,0,0
BNK_00028457,ACCT_904542,2022-04-26,Withdrawal,2288.29,462255.89,PNB,Branch_22,ATM,0,0
BNK_00028458,ACCT_351640,2023-11-13,Interest,2022.82,58250.34,SBI,Branch_3,RTGS,0,0
BNK_00028459,ACCT_858759,2023-09-02,Payment,5563.66,418413.07,ICICI,Branch_44,Mobile,0,0
BNK_00028460,ACCT_419087,2024-04-09,Withdrawal,16464.87,302516.91,SBI,Branch_54,NEFT,1,1
BNK_00028461,ACCT_261782,2022-01-08,Transfer,3061.17,61232.46,BOB,Branch_19,UPI,0,0
BNK_00028462,ACCT_268318,2022-11-22,Refund,17735.25,315510.62,SBI,Branch_34,ATM,0,0
BNK_00028463,ACCT_100167,2024-07-22,Transfer,5131.95,443325.59,Axis,Branch_83,UPI,0,0
BNK_00028464,ACCT_896793,2023-02-20,Deposit,9435.94,232905.65,HDFC,Branch_15,Online,0,0
BNK_00028465,ACCT_797532,2024-10-06,Interest,4666.56,57973.52,Axis,Branch_16,Online,0,0
BNK_00028466,ACCT_221275,2024-03-28,Payment,197.37,91755.21,HDFC,Branch_24,Mobile,0,0
BNK_00028467,ACCT_433977,2023-07-12,Transfer,7405.66,58386.78,SBI,Branch_72,ATM,0,0
BNK_00028468,ACCT_889127,2022-02-10,Payment,1779.21,141365.73,HDFC,Branch_4,Online,0,0
BNK_00028469,ACCT_266602,2023-12-10,Payment,13925.91,437799.55,Kotak,Branch_68,Mobile,0,0
BNK_00028470,ACCT_816441,2023-06-15,Transfer,5072.19,358762.09,BOB,Branch_49,ATM,0,1
BNK_00028471,ACCT_691163,2024-09-11,Withdrawal,9606.13,414249.44,HDFC,Branch_76,RTGS,0,0
BNK_00028472,ACCT_153638,2024-11-06,Refund,3179.66,325224.71,Kotak,Branch_80,Branch,0,0
BNK_00028473,ACCT_288699,2022-01-05,Interest,7054.46,360925.26,Kotak,Branch_32,NEFT,0,0
BNK_00028474,ACCT_784455,2023-07-01,Transfer,6017.53,362904.31,ICICI,Branch_35,NEFT,1,1
BNK_00028475,ACCT_286666,2023-05-12,Payment,5856.56,133297.28,Yes_Bank,Branch_34,Mobile,0,0
BNK_00028476,ACCT_251709,2022-04-27,Payment,6600.21,407771.07,Kotak,Branch_63,RTGS,0,0
BNK_00028477,ACCT_924464,2023-11-26,Interest,747.55,99509.51,Yes_Bank,Branch_74,Mobile,0,0
BNK_00028478,ACCT_773788,2024-10-21,Payment,5700.11,308885.53,SBI,Branch_88,ATM,0,0
BNK_00028479,ACCT_161318,2023-07-11,Interest,417.19,163885.65,PNB,Branch_64,ATM,0,1
BNK_00028480,ACCT_621819,2023-04-28,Refund,1922.6,186345.01,Kotak,Branch_51,RTGS,0,0
BNK_00028481,ACCT_930616,2023-08-01,Payment,6567.24,1747.43,Axis,Branch_41,Branch,0,1
BNK_00028482,ACCT_172091,2024-08-25,Interest,15339.98,446264.02,BOB,Branch_85,Branch,0,0
BNK_00028483,ACCT_249400,2024-06-06,Withdrawal,20157.79,459768.32,ICICI,Branch_64,RTGS,0,1
BNK_00028484,ACCT_223435,2022-02-16,Transfer,2581.68,50901.44,Kotak,Branch_91,UPI,0,0
BNK_00028485,ACCT_893371,2023-01-08,Transfer,13662.56,94166.64,Yes_Bank,Branch_44,Mobile,0,0
BNK_00028486,ACCT_713428,2024-10-13,Payment,376.43,177364.28,Kotak,Branch_69,Online,0,0
BNK_00028487,ACCT_672038,2024-04-17,Transfer,16753.55,391974.88,Kotak,Branch_48,Mobile,0,0
BNK_00028488,ACCT_276831,2022-09-29,Interest,5415.62,69363.93,HDFC,Branch_81,Branch,0,0
BNK_00028489,ACCT_922297,2024-12-13,Interest,11569.54,142110.92,Kotak,Branch_57,ATM,0,0
BNK_00028490,ACCT_943543,2022-10-12,Transfer,2232.42,384285.08,Axis,Branch_48,NEFT,0,0
BNK_00028491,ACCT_734296,2024-05-17,Transfer,3314.37,438496.21,Yes_Bank,Branch_54,NEFT,0,0
BNK_00028492,ACCT_829797,2024-06-09,Payment,5996.32,213980.5,Yes_Bank,Branch_20,Mobile,0,0
BNK_00028493,ACCT_248465,2024-11-04,Interest,87.07,176960.12,Axis,Branch_63,Mobile,0,0
BNK_00028494,ACCT_413484,2024-12-15,Refund,4829.69,365253.3,SBI,Branch_6,Mobile,1,0
BNK_00028495,ACCT_429920,2023-09-22,Deposit,9356.67,255714.99,SBI,Branch_80,UPI,0,0
BNK_00028496,ACCT_649519,2023-11-13,Deposit,3955.38,475625.31,ICICI,Branch_86,Branch,0,0
BNK_00028497,ACCT_534417,2024-04-02,Transfer,1671.31,174866.91,BOB,Branch_63,UPI,0,0
BNK_00028498,ACCT_422520,2023-06-22,Transfer,2575.99,141823.03,Kotak,Branch_35,Mobile,0,0
BNK_00028499,ACCT_539057,2024-10-04,Deposit,3019.13,201420.08,Kotak,Branch_90,RTGS,0,0
BNK_00028500,ACCT_470424,2022-10-23,Deposit,3148.93,171262.75,ICICI,Branch_58,NEFT,0,0
BNK_00028501,ACCT_837544,2022-06-13,Deposit,2039.48,89486.92,BOB,Branch_25,Branch,1,0
BNK_00028502,ACCT_397467,2022-04-02,Payment,17524.07,399661.42,Yes_Bank,Branch_23,ATM,1,0
BNK_00028503,ACCT_656503,2022-05-14,Refund,1267.2,376160.81,HDFC,Branch_63,NEFT,0,0
BNK_00028504,ACCT_965818,2023-11-04,Deposit,1611.87,395864.37,ICICI,Branch_60,Online,0,0
BNK_00028505,ACCT_201945,2024-01-22,Transfer,11407.96,222299.41,Yes_Bank,Branch_69,Online,0,0
BNK_00028506,ACCT_173710,2023-12-13,Withdrawal,4433.98,66810.16,Axis,Branch_70,Branch,0,0
BNK_00028507,ACCT_348333,2022-01-29,Payment,3386.72,342612.37,Kotak,Branch_35,RTGS,0,0
BNK_00028508,ACCT_717385,2024-01-29,Deposit,4252.44,338667.62,ICICI,Branch_24,Mobile,0,0
BNK_00028509,ACCT_129011,2023-12-09,Transfer,5624.18,146634.88,BOB,Branch_78,ATM,0,0
BNK_00028510,ACCT_606020,2022-02-28,Withdrawal,7451.87,3712.08,PNB,Branch_19,Mobile,0,1
BNK_00028511,ACCT_252981,2024-09-16,Deposit,10210.1,478456.54,PNB,Branch_52,Branch,0,0
BNK_00028512,ACCT_143703,2023-01-18,Deposit,1957.23,14877.27,PNB,Branch_100,NEFT,0,0
BNK_00028513,ACCT_312183,2023-08-01,Deposit,4521.77,30102.34,HDFC,Branch_98,Mobile,0,1
BNK_00028514,ACCT_231241,2022-06-14,Refund,9959.29,451751.44,HDFC,Branch_61,Online,0,0
BNK_00028515,ACCT_343866,2022-04-24,Payment,6285.75,387157.8,HDFC,Branch_69,Online,0,0
BNK_00028516,ACCT_823578,2022-04-05,Refund,17084.86,279168.71,Axis,Branch_97,ATM,1,0
BNK_00028517,ACCT_979150,2023-04-27,Refund,4843.89,119731.2,BOB,Branch_3,Mobile,0,0
BNK_00028518,ACCT_735309,2022-07-16,Interest,11746.12,221306.31,ICICI,Branch_50,ATM,0,1
BNK_00028519,ACCT_770642,2023-04-26,Deposit,12817.25,434534.07,ICICI,Branch_9,RTGS,0,0
BNK_00028520,ACCT_149191,2022-03-26,Withdrawal,3867.72,497210.32,Axis,Branch_29,NEFT,1,1
BNK_00028521,ACCT_730629,2024-10-31,Interest,1568.64,176025.83,SBI,Branch_98,NEFT,0,0
BNK_00028522,ACCT_841857,2024-11-26,Deposit,11081.65,98520.67,HDFC,Branch_74,UPI,0,0
BNK_00028523,ACCT_459941,2023-07-04,Withdrawal,1265.16,170440.29,PNB,Branch_95,NEFT,0,0
BNK_00028524,ACCT_478489,2023-03-21,Transfer,7016.7,435234.05,Axis,Branch_9,UPI,0,0
BNK_00028525,ACCT_851123,2022-11-24,Transfer,8871.47,124318.21,Kotak,Branch_10,Branch,0,0
BNK_00028526,ACCT_377009,2023-03-04,Payment,15779.73,275994.99,SBI,Branch_17,RTGS,0,0
BNK_00028527,ACCT_137763,2023-07-25,Refund,3386.1,366145.47,Axis,Branch_58,NEFT,1,0
BNK_00028528,ACCT_594683,2024-06-02,Payment,993.63,481642.46,PNB,Branch_23,UPI,0,0
BNK_00028529,ACCT_546355,2024-12-03,Refund,752.25,72373.74,Yes_Bank,Branch_3,NEFT,0,0
BNK_00028530,ACCT_586109,2023-09-10,Transfer,2671.99,400008.58,Kotak,Branch_50,UPI,0,0
BNK_00028531,ACCT_733610,2022-11-20,Interest,15504.07,44387.52,Kotak,Branch_94,NEFT,0,0
BNK_00028532,ACCT_565002,2024-04-27,Interest,11230.66,198442.5,BOB,Branch_1,NEFT,0,0
BNK_00028533,ACCT_249925,2023-05-27,Refund,6885.3,312557.28,HDFC,Branch_87,NEFT,0,0
BNK_00028534,ACCT_611283,2022-01-21,Transfer,9343.46,78384.91,PNB,Branch_75,UPI,0,0
BNK_00028535,ACCT_911251,2022-01-01,Withdrawal,6502.99,255418.57,SBI,Branch_47,Mobile,0,0
BNK_00028536,ACCT_477127,2024-06-12,Payment,867.57,286646.8,PNB,Branch_23,NEFT,0,0
BNK_00028537,ACCT_806837,2024-07-20,Withdrawal,3137.45,34612.83,Yes_Bank,Branch_85,NEFT,0,0
BNK_00028538,ACCT_220137,2022-07-09,Deposit,16381.26,21623.78,SBI,Branch_92,UPI,0,0
BNK_00028539,ACCT_611250,2023-10-18,Transfer,3781.87,22615.46,PNB,Branch_79,NEFT,1,0
BNK_00028540,ACCT_557963,2024-09-06,Transfer,3927.06,33186.34,PNB,Branch_4,Branch,0,0
BNK_00028541,ACCT_890206,2023-06-01,Withdrawal,7.06,283836.0,SBI,Branch_76,ATM,0,0
BNK_00028542,ACCT_177104,2022-06-30,Withdrawal,1854.31,101794.04,HDFC,Branch_81,Branch,0,0
BNK_00028543,ACCT_818436,2022-09-23,Payment,12470.45,94707.05,HDFC,Branch_67,RTGS,0,0
BNK_00028544,ACCT_784370,2024-09-11,Payment,10135.87,207234.28,Kotak,Branch_82,Online,0,0
BNK_00028545,ACCT_233883,2022-06-20,Refund,5946.7,184034.51,Yes_Bank,Branch_46,ATM,0,0
BNK_00028546,ACCT_372702,2024-06-28,Refund,396.73,15682.79,Yes_Bank,Branch_43,RTGS,0,0
BNK_00028547,ACCT_858601,2024-02-13,Refund,2093.31,333381.04,Kotak,Branch_46,Online,0,0
BNK_00028548,ACCT_449534,2024-11-10,Withdrawal,40.24,124920.85,Yes_Bank,Branch_24,UPI,0,0
BNK_00028549,ACCT_538274,2024-05-13,Transfer,1775.83,298595.62,BOB,Branch_100,Online,1,0
BNK_00028550,ACCT_365218,2022-06-29,Transfer,2535.34,8667.67,Axis,Branch_91,Online,0,0
BNK_00028551,ACCT_691177,2023-07-16,Transfer,2918.09,416503.37,ICICI,Branch_80,NEFT,0,0
BNK_00028552,ACCT_294236,2022-09-03,Transfer,90.5,268358.12,ICICI,Branch_1,ATM,0,0
BNK_00028553,ACCT_945744,2024-06-11,Interest,12907.14,37210.43,Axis,Branch_100,NEFT,0,0
BNK_00028554,ACCT_990255,2023-10-03,Transfer,6268.19,318772.69,Kotak,Branch_92,NEFT,1,1
BNK_00028555,ACCT_633425,2022-08-24,Payment,14611.22,424920.87,Yes_Bank,Branch_42,Online,0,0
BNK_00028556,ACCT_510758,2024-05-03,Refund,3638.97,298959.84,BOB,Branch_73,Mobile,0,0
BNK_00028557,ACCT_936252,2023-03-01,Withdrawal,2821.52,174247.71,Kotak,Branch_69,UPI,0,1
BNK_00028558,ACCT_942212,2022-11-14,Interest,604.59,19673.57,BOB,Branch_15,RTGS,0,1
BNK_00028559,ACCT_139472,2024-10-25,Withdrawal,5083.3,313601.91,Yes_Bank,Branch_23,Mobile,0,0
BNK_00028560,ACCT_501037,2024-03-31,Interest,1586.08,139586.26,Kotak,Branch_27,Online,0,0
BNK_00028561,ACCT_560462,2023-01-26,Withdrawal,4.38,197420.25,BOB,Branch_85,UPI,0,1
BNK_00028562,ACCT_858979,2022-11-17,Payment,1307.34,160157.43,SBI,Branch_35,Mobile,0,0
BNK_00028563,ACCT_716592,2023-03-14,Transfer,2385.34,335111.68,PNB,Branch_54,Mobile,0,0
BNK_00028564,ACCT_826282,2024-09-14,Deposit,10391.95,269463.67,ICICI,Branch_83,Online,0,0
BNK_00028565,ACCT_315404,2022-06-09,Deposit,2288.35,200518.47,HDFC,Branch_45,Branch,0,0
BNK_00028566,ACCT_688963,2023-10-05,Withdrawal,807.13,114860.55,BOB,Branch_9,UPI,0,0
BNK_00028567,ACCT_857468,2023-07-13,Deposit,257.04,492668.83,SBI,Branch_25,UPI,0,0
BNK_00028568,ACCT_987134,2024-12-06,Interest,3437.58,248054.86,Axis,Branch_38,NEFT,0,0
BNK_00028569,ACCT_253648,2022-12-22,Transfer,1006.49,60380.5,HDFC,Branch_3,RTGS,0,0
BNK_00028570,ACCT_997209,2024-12-09,Deposit,883.34,233920.68,ICICI,Branch_5,NEFT,0,0
BNK_00028571,ACCT_858093,2022-06-20,Interest,3198.33,385088.79,HDFC,Branch_7,NEFT,1,0
BNK_00028572,ACCT_664105,2024-03-26,Deposit,14211.79,469697.72,ICICI,Branch_45,Mobile,0,0
BNK_00028573,ACCT_780974,2023-04-24,Interest,4991.15,405546.89,BOB,Branch_45,Branch,0,0
BNK_00028574,ACCT_228625,2023-02-02,Payment,362.63,188283.7,SBI,Branch_64,Mobile,0,0
BNK_00028575,ACCT_424146,2023-08-31,Withdrawal,2943.36,186170.26,SBI,Branch_61,Branch,0,0
BNK_00028576,ACCT_927495,2022-08-12,Withdrawal,3489.52,346348.75,Axis,Branch_87,NEFT,0,0
BNK_00028577,ACCT_414882,2023-07-29,Payment,3880.4,275514.46,BOB,Branch_97,NEFT,0,0
BNK_00028578,ACCT_288391,2022-08-28,Withdrawal,1687.37,493349.21,Kotak,Branch_34,Mobile,1,0
BNK_00028579,ACCT_101224,2024-12-07,Withdrawal,1277.42,335985.64,BOB,Branch_23,ATM,0,1
BNK_00028580,ACCT_315025,2023-04-03,Withdrawal,16700.26,163100.24,Kotak,Branch_73,RTGS,0,0
BNK_00028581,ACCT_367710,2022-12-30,Transfer,456.75,490606.55,BOB,Branch_79,Mobile,0,0
BNK_00028582,ACCT_851774,2023-01-11,Payment,1502.3,50136.57,Yes_Bank,Branch_8,NEFT,1,1
BNK_00028583,ACCT_803642,2024-07-19,Interest,7362.9,257626.35,BOB,Branch_48,UPI,0,0
BNK_00028584,ACCT_576463,2022-07-02,Transfer,1843.29,388112.2,PNB,Branch_22,RTGS,0,0
BNK_00028585,ACCT_102486,2022-01-20,Payment,9193.43,371282.48,HDFC,Branch_29,ATM,0,0
BNK_00028586,ACCT_949260,2023-06-03,Withdrawal,6000.11,214064.85,Yes_Bank,Branch_34,RTGS,0,0
BNK_00028587,ACCT_219031,2024-05-10,Withdrawal,249.36,219950.26,Yes_Bank,Branch_31,NEFT,1,0
BNK_00028588,ACCT_925526,2023-10-14,Deposit,3202.58,168149.84,SBI,Branch_32,ATM,0,0
BNK_00028589,ACCT_155415,2024-09-30,Transfer,4620.2,79113.08,HDFC,Branch_84,Mobile,0,0
BNK_00028590,ACCT_601777,2024-08-01,Payment,16063.99,162323.64,BOB,Branch_36,NEFT,0,0
BNK_00028591,ACCT_281853,2022-05-14,Payment,5109.06,417653.5,Yes_Bank,Branch_19,ATM,0,0
BNK_00028592,ACCT_858173,2024-08-03,Interest,247.16,248561.84,Yes_Bank,Branch_3,Mobile,0,0
BNK_00028593,ACCT_269406,2024-04-19,Transfer,11411.3,222579.78,Axis,Branch_54,UPI,0,0
BNK_00028594,ACCT_832607,2023-05-22,Payment,7853.02,268535.23,SBI,Branch_46,Online,0,0
BNK_00028595,ACCT_605876,2023-02-17,Transfer,2416.31,241254.58,HDFC,Branch_66,NEFT,0,0
BNK_00028596,ACCT_534547,2022-02-16,Payment,1070.0,260395.38,HDFC,Branch_42,RTGS,0,0
BNK_00028597,ACCT_975418,2023-08-20,Transfer,1092.55,410561.94,Yes_Bank,Branch_74,ATM,0,0
BNK_00028598,ACCT_518895,2024-06-28,Payment,2363.7,264881.83,PNB,Branch_27,Branch,0,0
BNK_00028599,ACCT_994261,2022-12-03,Interest,13474.55,212429.87,HDFC,Branch_47,UPI,0,0
BNK_00028600,ACCT_532130,2022-01-08,Deposit,1130.91,139122.79,Axis,Branch_6,Mobile,0,1
BNK_00028601,ACCT_941189,2023-11-11,Interest,2173.04,204061.61,Axis,Branch_29,ATM,0,0
BNK_00028602,ACCT_181147,2023-07-10,Withdrawal,1.85,399942.03,Axis,Branch_98,ATM,0,0
BNK_00028603,ACCT_226634,2024-09-03,Refund,2278.16,401142.87,SBI,Branch_26,Branch,0,1
BNK_00028604,ACCT_821874,2022-08-25,Deposit,346.29,363277.85,HDFC,Branch_77,UPI,0,0
BNK_00028605,ACCT_958722,2024-10-29,Interest,1356.17,199830.79,HDFC,Branch_85,RTGS,1,0
BNK_00028606,ACCT_988200,2022-05-16,Payment,2152.21,113204.96,Yes_Bank,Branch_28,RTGS,0,0
BNK_00028607,ACCT_651423,2024-08-18,Transfer,16347.67,104964.47,ICICI,Branch_92,ATM,0,0
BNK_00028608,ACCT_932682,2024-03-19,Withdrawal,741.64,362814.48,HDFC,Branch_96,Online,1,0
BNK_00028609,ACCT_223241,2022-06-19,Transfer,3163.08,432330.22,SBI,Branch_12,Online,0,0
BNK_00028610,ACCT_356080,2022-06-21,Payment,3078.64,204177.41,Axis,Branch_9,NEFT,0,0
BNK_00028611,ACCT_593602,2023-09-21,Withdrawal,1748.59,296842.58,HDFC,Branch_92,UPI,0,0
BNK_00028612,ACCT_350041,2023-10-17,Transfer,3644.11,291068.02,Yes_Bank,Branch_34,ATM,0,1
BNK_00028613,ACCT_227088,2023-01-24,Withdrawal,1215.9,7975.78,SBI,Branch_91,Online,0,0
BNK_00028614,ACCT_320825,2024-01-20,Withdrawal,24735.77,100159.0,PNB,Branch_93,Branch,0,0
BNK_00028615,ACCT_666051,2022-09-11,Withdrawal,5865.18,212441.34,Yes_Bank,Branch_78,NEFT,0,0
BNK_00028616,ACCT_357830,2024-12-22,Withdrawal,2648.14,203234.22,SBI,Branch_85,Online,0,0
BNK_00028617,ACCT_232234,2023-11-26,Deposit,14807.47,38674.76,HDFC,Branch_25,ATM,0,1
BNK_00028618,ACCT_535825,2024-10-11,Refund,3864.91,487005.01,ICICI,Branch_7,UPI,0,0
BNK_00028619,ACCT_460659,2022-11-20,Refund,2999.49,23918.08,Yes_Bank,Branch_15,Mobile,0,1
BNK_00028620,ACCT_256915,2023-02-24,Interest,6835.6,38151.37,PNB,Branch_85,NEFT,1,0
BNK_00028621,ACCT_142204,2022-06-29,Refund,1837.59,273948.85,HDFC,Branch_58,NEFT,0,0
BNK_00028622,ACCT_296141,2023-01-25,Deposit,14902.72,164468.76,Kotak,Branch_45,UPI,0,0
BNK_00028623,ACCT_304702,2024-08-28,Refund,5128.28,43593.24,Kotak,Branch_76,ATM,0,0
BNK_00028624,ACCT_525892,2022-11-07,Deposit,13263.86,244084.57,BOB,Branch_99,ATM,0,0
BNK_00028625,ACCT_525582,2023-08-18,Interest,9993.04,422789.78,Kotak,Branch_3,Mobile,0,0
BNK_00028626,ACCT_272216,2023-02-16,Interest,3735.28,210941.91,BOB,Branch_90,NEFT,0,0
BNK_00028627,ACCT_330507,2024-08-20,Refund,7227.78,37337.79,Yes_Bank,Branch_9,Online,0,0
BNK_00028628,ACCT_446491,2024-10-29,Interest,165.61,118080.99,HDFC,Branch_1,RTGS,0,0
BNK_00028629,ACCT_307709,2022-01-13,Payment,3764.57,7568.23,HDFC,Branch_84,Branch,0,0
BNK_00028630,ACCT_847194,2023-07-13,Transfer,8776.92,63441.69,Axis,Branch_57,Branch,0,1
BNK_00028631,ACCT_375024,2024-07-01,Withdrawal,12757.25,30969.19,Yes_Bank,Branch_9,ATM,0,1
BNK_00028632,ACCT_114011,2023-12-22,Deposit,2882.64,425307.79,Kotak,Branch_37,Online,0,0
BNK_00028633,ACCT_752119,2023-07-18,Payment,7583.96,260158.38,ICICI,Branch_46,ATM,1,0
BNK_00028634,ACCT_583752,2023-08-19,Transfer,166.99,31980.4,SBI,Branch_26,UPI,0,0
BNK_00028635,ACCT_736912,2024-05-05,Deposit,16096.98,305181.77,PNB,Branch_1,UPI,0,0
BNK_00028636,ACCT_171752,2023-08-24,Withdrawal,3340.62,211666.36,HDFC,Branch_55,Mobile,0,0
BNK_00028637,ACCT_161399,2024-10-23,Transfer,377.44,43482.04,Kotak,Branch_64,Online,0,0
BNK_00028638,ACCT_636012,2023-01-14,Withdrawal,6429.77,171143.2,BOB,Branch_32,ATM,0,0
BNK_00028639,ACCT_395290,2022-07-06,Payment,4752.63,87510.37,SBI,Branch_65,ATM,1,0
BNK_00028640,ACCT_919595,2024-05-30,Withdrawal,358.53,190539.01,BOB,Branch_30,NEFT,0,0
BNK_00028641,ACCT_717636,2022-06-28,Refund,215.38,387272.7,BOB,Branch_53,NEFT,0,0
BNK_00028642,ACCT_779440,2023-03-26,Deposit,16920.13,133906.95,Kotak,Branch_31,RTGS,0,0
BNK_00028643,ACCT_925657,2023-07-03,Payment,3547.53,169577.5,BOB,Branch_27,RTGS,0,0
BNK_00028644,ACCT_254427,2023-11-29,Payment,4043.73,6326.45,SBI,Branch_87,Online,0,0
BNK_00028645,ACCT_371454,2024-10-18,Payment,7027.31,310835.38,Yes_Bank,Branch_47,Mobile,0,1
BNK_00028646,ACCT_729108,2022-11-08,Transfer,4531.4,362856.28,Axis,Branch_5,Branch,0,0
BNK_00028647,ACCT_496968,2024-03-15,Refund,215.07,420390.26,Yes_Bank,Branch_25,UPI,0,0
BNK_00028648,ACCT_433046,2024-12-23,Withdrawal,3360.47,487121.15,PNB,Branch_66,NEFT,0,0
BNK_00028649,ACCT_161849,2022-11-01,Withdrawal,1225.74,457260.15,HDFC,Branch_97,Online,0,1
BNK_00028650,ACCT_184029,2022-02-24,Withdrawal,4903.92,288109.6,Axis,Branch_95,Mobile,0,0
BNK_00028651,ACCT_256387,2024-02-18,Refund,1462.07,242179.24,Axis,Branch_40,NEFT,0,0
BNK_00028652,ACCT_204054,2023-11-21,Transfer,3298.98,478493.73,PNB,Branch_87,UPI,0,0
BNK_00028653,ACCT_205019,2024-04-05,Payment,5094.72,407680.39,PNB,Branch_72,NEFT,0,1
BNK_00028654,ACCT_748029,2022-12-18,Refund,5423.64,360276.47,ICICI,Branch_45,Online,0,0
BNK_00028655,ACCT_695747,2023-11-29,Transfer,20372.62,258671.83,Axis,Branch_67,ATM,0,0
BNK_00028656,ACCT_446094,2024-05-29,Payment,2631.56,199391.56,Kotak,Branch_51,UPI,0,0
BNK_00028657,ACCT_477081,2024-08-21,Interest,4389.99,93569.55,ICICI,Branch_99,Mobile,1,0
BNK_00028658,ACCT_985782,2023-10-25,Withdrawal,2170.0,145954.67,Yes_Bank,Branch_74,UPI,1,0
BNK_00028659,ACCT_622014,2022-01-21,Payment,4040.24,111708.22,PNB,Branch_10,Mobile,0,0
BNK_00028660,ACCT_863940,2023-01-21,Interest,3662.05,125909.49,Kotak,Branch_90,NEFT,0,0
BNK_00028661,ACCT_574839,2023-09-30,Withdrawal,6845.51,279654.79,Yes_Bank,Branch_15,ATM,0,1
BNK_00028662,ACCT_250947,2023-12-30,Transfer,4764.35,181727.14,HDFC,Branch_26,UPI,0,0
BNK_00028663,ACCT_259328,2024-07-27,Refund,905.03,159533.57,Yes_Bank,Branch_42,UPI,0,0
BNK_00028664,ACCT_124398,2022-07-09,Withdrawal,9119.46,395107.34,HDFC,Branch_18,UPI,0,1
BNK_00028665,ACCT_770942,2022-03-02,Withdrawal,14.87,389071.86,HDFC,Branch_26,Online,0,1
BNK_00028666,ACCT_314333,2024-05-26,Payment,935.82,487486.11,Kotak,Branch_10,Online,0,0
BNK_00028667,ACCT_222631,2022-04-12,Withdrawal,4980.32,142752.7,ICICI,Branch_69,UPI,0,1
BNK_00028668,ACCT_855070,2024-08-06,Payment,919.85,257085.46,PNB,Branch_83,Online,0,0
BNK_00028669,ACCT_505757,2023-07-28,Payment,7620.08,395068.56,ICICI,Branch_81,RTGS,0,0
BNK_00028670,ACCT_213302,2022-03-22,Interest,2362.38,94159.09,HDFC,Branch_40,RTGS,0,0
BNK_00028671,ACCT_865242,2022-02-02,Payment,21006.94,259713.92,BOB,Branch_25,Online,1,1
BNK_00028672,ACCT_144157,2022-03-24,Deposit,12201.2,26445.75,HDFC,Branch_26,Branch,0,0
BNK_00028673,ACCT_202069,2024-05-27,Deposit,602.82,435717.23,ICICI,Branch_67,ATM,0,0
BNK_00028674,ACCT_707187,2022-05-23,Payment,6268.45,204098.5,Axis,Branch_83,UPI,0,0
BNK_00028675,ACCT_981364,2022-09-02,Transfer,1339.34,483232.48,BOB,Branch_65,RTGS,0,0
BNK_00028676,ACCT_784435,2024-05-04,Interest,7133.97,174356.4,Yes_Bank,Branch_75,NEFT,0,0
BNK_00028677,ACCT_718148,2023-09-25,Transfer,5089.09,82029.92,ICICI,Branch_87,NEFT,0,1
BNK_00028678,ACCT_152777,2023-06-05,Deposit,105.34,317295.14,Kotak,Branch_64,RTGS,0,0
BNK_00028679,ACCT_837603,2022-05-22,Refund,5964.19,347213.59,Axis,Branch_2,Online,0,0
BNK_00028680,ACCT_865880,2023-04-25,Interest,18318.72,257622.23,SBI,Branch_75,Branch,0,0
BNK_00028681,ACCT_532448,2024-08-10,Interest,2790.93,22681.71,SBI,Branch_43,NEFT,0,1
BNK_00028682,ACCT_592134,2023-01-13,Transfer,6701.3,46925.54,ICICI,Branch_58,Online,0,0
BNK_00028683,ACCT_624040,2022-04-16,Interest,5189.04,276005.95,Axis,Branch_67,ATM,0,0
BNK_00028684,ACCT_254782,2023-09-09,Withdrawal,5574.71,458154.13,HDFC,Branch_8,NEFT,0,0
BNK_00028685,ACCT_571632,2024-02-18,Withdrawal,11032.67,376866.29,Yes_Bank,Branch_36,NEFT,0,0
BNK_00028686,ACCT_319413,2024-02-12,Refund,3617.14,85832.6,SBI,Branch_64,Online,0,1
BNK_00028687,ACCT_104272,2022-10-16,Payment,4434.11,468886.84,BOB,Branch_10,Branch,0,0
BNK_00028688,ACCT_269350,2024-09-25,Deposit,9413.47,228779.79,PNB,Branch_80,ATM,0,0
BNK_00028689,ACCT_905270,2023-07-27,Deposit,4460.41,29656.31,Axis,Branch_21,ATM,0,0
BNK_00028690,ACCT_105011,2023-04-23,Interest,3022.9,79489.09,ICICI,Branch_49,UPI,0,0
