Date,City,Temperature_C,Humidity_Percent,Wind_Speed_Kmh,Precipitation_mm,Weather_Condition,AQI
2022-03-03,Pune,20.5,73.9,3.9,0.0,Hazy,140
2021-04-10,Delhi,29.9,66.3,17.1,0.0,Sunny,150
2020-03-16,Hyderabad,21.1,58.2,18.1,0.0,Foggy,114
2022-04-15,Surat,19.8,47.3,10.8,5.01,Hazy,73
2024-04-05,Pune,23.1,72.3,10.9,0.0,Cloudy,28
2024-01-30,Kolkata,18.4,46.1,0.8,0.0,Hazy,49
2020-07-25,Lucknow,15.9,20.0,18.5,2.06,Stormy,109
2023-04-16,Mumbai,31.7,34.7,10.0,0.16,Sunny,88
2020-06-19,Ahmedabad,27.1,62.8,9.5,0.0,Hazy,144
2020-11-04,Delhi,26.1,34.3,16.7,0.0,Hazy,161
2024-07-28,Ahmedabad,26.8,84.0,8.6,0.0,Rainy,30
2023-07-11,Chennai,23.5,87.8,0.1,0.34,Rainy,70
2020-12-03,Delhi,11.2,85.0,9.4,0.0,Stormy,148
2023-11-28,Jaipur,22.1,53.9,18.9,0.04,Hazy,140
2022-05-21,Mumbai,19.7,60.5,9.8,0.0,Rainy,126
2022-04-24,Jaipur,36.0,36.0,0.3,0.0,Sunny,107
2024-11-09,Nagpur,22.4,100.0,0.1,0.0,Sunny,68
2020-11-07,Patna,21.3,48.9,9.8,0.0,Rainy,84
2021-09-14,Indore,18.3,74.6,10.2,13.78,Sunny,37
2020-08-31,Patna,24.9,90.9,5.8,0.0,Sunny,73
2022-01-04,Delhi,10.1,20.0,9.1,0.37,Stormy,10
2020-07-03,Surat,20.3,53.6,7.7,0.0,Rainy,156
2024-11-22,Kolkata,19.0,27.2,3.9,0.0,Hazy,29
2022-08-07,Bangalore,30.4,45.8,3.5,0.0,Hazy,124
2023-10-05,Lucknow,20.7,78.9,8.9,0.0,Hazy,30
2020-05-12,Hyderabad,28.6,93.5,17.2,0.0,Rainy,10
2022-01-02,Surat,19.0,66.6,17.6,0.18,Foggy,230
2022-08-24,Pune,26.0,76.3,10.4,0.0,Hazy,119
2022-11-04,Jaipur,24.7,77.7,10.9,0.0,Sunny,131
2024-10-31,Indore,21.2,58.1,6.8,0.0,Hazy,98
2021-05-31,Bhopal,27.9,60.4,7.6,0.0,Hazy,14
2020-11-15,Kolkata,32.4,86.0,13.2,0.0,Rainy,10
2024-11-30,Patna,20.5,70.2,10.0,0.76,Hazy,43
2022-10-24,Patna,18.7,58.3,1.5,0.0,Rainy,16
2024-02-23,Patna,15.1,58.4,5.8,0.0,Sunny,144
2021-02-17,Nagpur,11.6,87.2,12.9,0.0,Foggy,119
2020-08-04,Delhi,21.8,59.3,6.5,3.27,Cloudy,185
2021-09-12,Delhi,28.6,83.1,5.3,4.79,Foggy,63
2021-04-13,Jaipur,28.9,37.4,5.4,0.0,Foggy,53
2020-12-24,Mumbai,17.1,56.0,5.2,0.0,Rainy,92
2023-01-20,Hyderabad,20.4,53.2,9.9,0.0,Foggy,90
2024-12-12,Patna,13.7,85.1,11.6,0.0,Hazy,122
2023-05-06,Surat,33.2,72.1,15.5,0.0,Cloudy,106
2022-04-23,Nagpur,15.6,62.1,12.4,0.0,Stormy,101
2024-08-13,Mumbai,20.2,70.2,18.5,1.09,Stormy,74
2022-12-08,Bangalore,16.8,61.8,1.9,0.0,Rainy,58
2021-01-29,Nagpur,13.6,64.8,21.1,0.0,Cloudy,47
2023-08-06,Ahmedabad,25.2,42.2,12.3,0.09,Foggy,178
2023-12-17,Delhi,9.6,62.7,11.3,0.32,Sunny,149
2024-09-05,Patna,30.9,95.6,9.6,0.0,Stormy,69
2023-06-13,Bangalore,24.3,89.8,7.1,0.0,Foggy,94
2021-10-30,Patna,28.0,24.7,11.2,0.0,Hazy,74
2022-06-07,Bhopal,30.8,95.1,8.8,0.58,Stormy,105
2021-10-26,Delhi,28.1,55.3,9.8,0.0,Sunny,52
2024-04-22,Surat,35.2,39.9,17.5,4.57,Stormy,130
2023-07-09,Hyderabad,30.5,80.4,4.4,0.0,Foggy,10
2020-10-30,Bhopal,16.9,22.7,7.0,2.54,Cloudy,145
2023-06-22,Mumbai,25.5,88.3,7.3,0.0,Foggy,201
2022-11-15,Surat,16.9,41.4,6.8,0.0,Sunny,173
2023-11-21,Mumbai,37.2,61.2,7.1,0.0,Stormy,116
2023-11-02,Nagpur,26.9,100.0,6.8,0.0,Sunny,147
2022-01-11,Kolkata,21.2,75.1,8.2,0.0,Rainy,119
2020-10-10,Jaipur,24.2,80.5,2.4,0.0,Cloudy,98
2023-11-01,Ahmedabad,23.1,69.7,2.8,1.02,Stormy,112
2022-04-16,Hyderabad,34.7,66.9,16.0,0.0,Hazy,34
2020-05-08,Ahmedabad,30.6,54.0,13.6,0.0,Rainy,28
2022-11-10,Lucknow,23.6,54.4,12.0,0.0,Foggy,79
2023-12-02,Nagpur,23.9,38.1,0.7,0.0,Hazy,16
2020-01-15,Patna,23.4,37.3,8.7,0.0,Sunny,45
2024-01-27,Ahmedabad,20.5,63.7,6.8,0.0,Sunny,119
2021-10-02,Ahmedabad,22.9,63.5,14.4,0.0,Sunny,26
2022-02-09,Kolkata,22.7,70.9,8.2,2.73,Cloudy,112
2020-09-19,Nagpur,28.8,70.6,13.0,0.0,Stormy,64
2024-08-14,Indore,12.3,66.1,13.8,0.88,Hazy,109
2024-02-10,Kolkata,12.6,35.7,0.8,0.83,Cloudy,35
2022-01-15,Delhi,18.6,46.0,19.3,0.0,Sunny,35
2022-08-16,Pune,35.6,20.0,4.3,0.0,Cloudy,47
2020-01-02,Chennai,13.9,58.4,9.9,0.0,Cloudy,119
2022-04-20,Hyderabad,30.6,58.7,16.2,0.0,Stormy,90
2023-09-22,Jaipur,27.8,60.4,5.9,0.0,Stormy,127
2023-08-29,Pune,24.9,72.9,10.7,0.0,Stormy,199
2020-01-11,Patna,25.8,52.2,20.4,0.0,Rainy,148
2020-04-25,Delhi,31.9,53.9,13.5,0.0,Foggy,109
2020-05-15,Bhopal,27.5,25.7,14.4,0.63,Hazy,98
2023-02-27,Bangalore,21.6,54.9,12.7,0.0,Stormy,107
2020-12-16,Lucknow,19.0,72.3,6.6,1.42,Foggy,23
2021-12-20,Kolkata,16.5,50.6,16.7,0.87,Hazy,86
2020-03-14,Lucknow,27.3,52.5,8.7,0.0,Rainy,114
2021-08-02,Chennai,19.1,53.6,14.0,0.0,Sunny,125
2024-07-10,Lucknow,30.8,55.9,7.4,0.0,Hazy,50
2020-04-18,Mumbai,26.3,65.7,4.5,0.55,Hazy,94
2024-07-30,Kolkata,32.2,77.5,14.2,0.0,Hazy,46
2021-11-16,Mumbai,24.5,50.5,2.0,0.0,Cloudy,112
2021-03-25,Bhopal,33.9,50.2,11.0,0.0,Hazy,134
2021-09-22,Indore,29.4,67.6,9.4,0.0,Rainy,115
2023-07-05,Chennai,23.2,100.0,10.1,0.0,Stormy,199
2020-04-30,Kolkata,35.3,100.0,10.4,0.0,Stormy,106
2023-02-17,Surat,18.5,47.4,4.3,0.0,Cloudy,58
2023-06-30,Ahmedabad,31.1,74.9,7.6,0.0,Hazy,41
2022-11-04,Bangalore,28.8,65.0,14.0,0.0,Cloudy,56
2023-04-07,Jaipur,28.9,39.2,8.1,0.0,Cloudy,77
2023-10-12,Hyderabad,28.2,100.0,13.1,0.6,Sunny,151
2022-01-15,Indore,26.2,42.1,11.9,1.15,Stormy,115
2024-06-07,Hyderabad,17.8,29.5,12.1,0.18,Stormy,92
2020-04-10,Kolkata,25.6,49.8,8.0,0.0,Rainy,100
2023-12-16,Chennai,14.9,37.7,14.3,0.03,Sunny,55
2021-08-27,Kolkata,35.8,86.5,14.9,1.15,Hazy,126
2023-03-13,Jaipur,25.0,45.5,7.8,0.0,Sunny,112
2022-11-13,Hyderabad,22.2,69.0,3.2,1.4,Foggy,84
2022-07-23,Bangalore,31.1,92.5,10.9,0.63,Stormy,102
2024-09-22,Indore,25.3,68.6,2.4,0.07,Foggy,132
2020-03-16,Chennai,27.4,61.5,15.1,0.43,Hazy,33
2024-12-30,Bangalore,16.0,30.8,11.7,0.0,Rainy,80
2024-05-05,Nagpur,35.1,58.2,7.1,0.67,Stormy,178
2020-08-30,Lucknow,29.8,87.3,13.3,0.0,Hazy,109
2022-05-28,Chennai,29.1,68.2,7.1,0.0,Cloudy,89
2023-12-20,Delhi,17.1,88.3,5.3,0.0,Rainy,159
2024-05-27,Bangalore,27.2,52.2,11.0,1.2,Rainy,65
2020-07-28,Bangalore,21.6,86.0,5.4,0.0,Foggy,155
2023-07-06,Surat,16.6,37.1,7.8,1.64,Stormy,47
2023-05-16,Patna,31.1,37.5,9.2,0.0,Stormy,48
2023-03-29,Mumbai,26.4,41.5,16.7,0.0,Sunny,94
2021-01-24,Lucknow,23.4,20.0,10.4,0.0,Foggy,139
2022-01-15,Kolkata,14.0,54.1,6.2,0.39,Sunny,89
2024-06-21,Mumbai,29.0,41.0,17.9,2.43,Foggy,133
2022-05-27,Pune,29.8,64.2,11.4,0.0,Foggy,86
2022-05-29,Indore,27.3,81.8,10.2,2.96,Foggy,212
2020-07-24,Hyderabad,21.3,24.1,7.8,1.04,Sunny,98
2024-06-18,Bhopal,25.7,57.1,13.4,0.0,Rainy,45
2024-04-02,Jaipur,33.4,48.2,10.2,0.0,Rainy,23
2022-08-11,Chennai,24.7,86.9,13.2,0.0,Stormy,59
2023-05-29,Mumbai,36.2,87.2,3.5,0.0,Cloudy,59
2022-01-21,Bangalore,15.1,55.4,3.1,0.0,Foggy,84
2022-01-15,Indore,14.5,86.2,17.4,0.79,Sunny,116
2020-08-12,Chennai,22.1,53.8,10.2,1.67,Foggy,81
2021-09-06,Delhi,17.3,39.8,13.1,0.48,Hazy,63
2023-01-13,Chennai,19.5,62.9,14.3,0.0,Rainy,131
2024-09-18,Kolkata,22.8,86.8,7.9,5.44,Cloudy,75
2022-09-03,Bangalore,24.0,46.1,4.4,0.0,Sunny,121
2021-06-05,Kolkata,29.6,40.2,15.7,0.0,Cloudy,149
2022-01-15,Bangalore,17.2,72.3,16.5,0.0,Cloudy,66
2020-10-06,Nagpur,20.7,88.4,10.7,0.0,Foggy,76
2023-07-14,Bangalore,29.6,65.0,12.6,1.7,Rainy,87
2020-06-09,Hyderabad,25.5,33.5,9.1,0.0,Rainy,29
2022-11-26,Bhopal,32.3,57.3,12.6,0.0,Foggy,177
2023-10-03,Nagpur,34.4,69.3,11.3,0.0,Foggy,44
2021-01-22,Nagpur,16.7,71.2,4.5,0.0,Hazy,153
2024-12-20,Pune,21.6,56.3,11.8,1.33,Cloudy,196
2020-08-24,Pune,17.4,66.9,6.3,0.0,Foggy,117
2020-09-12,Patna,21.8,75.2,12.6,0.0,Stormy,133
2024-07-11,Jaipur,21.0,49.9,2.6,5.1,Rainy,59
2020-01-25,Patna,18.6,29.0,9.6,0.0,Sunny,127
2023-04-01,Patna,28.9,65.2,16.3,0.0,Cloudy,41
2022-05-16,Patna,22.8,37.8,12.1,0.0,Stormy,194
2020-05-15,Mumbai,29.4,44.3,3.3,0.0,Sunny,138
2023-11-22,Kolkata,25.1,64.6,10.9,1.23,Rainy,112
2024-06-16,Bhopal,37.7,69.2,6.4,0.0,Stormy,131
2021-08-02,Indore,32.1,39.4,17.5,2.59,Sunny,10
2020-05-03,Mumbai,24.3,81.9,9.1,0.0,Hazy,119
2023-08-08,Chennai,24.9,65.0,21.4,5.47,Hazy,33
2020-09-17,Bangalore,22.5,32.0,12.2,0.3,Stormy,154
2023-04-09,Hyderabad,34.2,61.7,9.7,0.0,Cloudy,79
2022-06-24,Bangalore,27.6,39.4,10.2,5.72,Hazy,73
2024-05-13,Hyderabad,21.5,38.9,7.5,0.0,Hazy,127
2024-11-23,Kolkata,27.1,57.7,16.5,1.68,Cloudy,156
2023-03-29,Pune,26.1,49.8,13.1,0.0,Rainy,141
2022-05-19,Lucknow,28.4,39.9,12.2,0.0,Foggy,66
2021-10-18,Ahmedabad,25.0,69.3,8.1,1.31,Cloudy,46
2024-10-03,Bangalore,15.3,100.0,9.9,0.0,Hazy,26
2022-08-31,Lucknow,27.9,69.0,3.4,0.0,Cloudy,68
2023-08-04,Bangalore,22.6,51.7,16.0,0.0,Stormy,81
2022-02-17,Delhi,20.6,65.4,13.0,2.04,Rainy,79
2024-04-05,Chennai,37.3,60.2,16.2,0.0,Rainy,114
2021-08-09,Kolkata,23.4,34.2,14.7,0.0,Stormy,145
2022-03-09,Bangalore,22.8,26.3,13.7,7.45,Rainy,35
2022-10-27,Chennai,40.7,46.8,13.1,0.0,Rainy,106
2023-01-13,Kolkata,18.9,78.1,18.4,0.0,Foggy,39
2020-07-20,Ahmedabad,27.9,46.3,12.5,0.0,Hazy,39
2023-03-05,Pune,28.5,64.4,12.1,0.0,Sunny,138
2021-07-02,Chennai,28.9,63.7,17.0,0.0,Hazy,103
2021-05-31,Surat,28.2,36.8,1.5,0.47,Foggy,57
2021-12-16,Ahmedabad,19.7,60.5,12.7,0.0,Foggy,87
2021-03-09,Kolkata,20.4,62.7,7.5,0.0,Sunny,62
2024-03-22,Delhi,22.8,29.1,8.3,0.0,Sunny,64
2024-11-30,Chennai,22.3,88.0,7.7,1.2,Foggy,138
2021-03-01,Nagpur,29.8,20.0,12.7,3.09,Sunny,55
2021-01-16,Surat,25.6,48.3,18.3,3.32,Stormy,72
2024-04-07,Delhi,22.9,88.5,9.2,0.0,Hazy,64
2022-07-15,Surat,29.7,48.9,7.5,0.0,Rainy,144
2024-04-04,Delhi,16.7,60.2,10.4,0.0,Stormy,119
2024-09-16,Chennai,25.6,82.1,6.4,0.0,Hazy,42
2020-10-30,Mumbai,13.7,90.9,15.7,0.0,Hazy,127
2022-11-25,Ahmedabad,28.8,68.2,10.7,0.0,Cloudy,75
2020-07-11,Chennai,21.7,98.8,17.0,3.43,Rainy,10
2024-07-10,Surat,18.7,68.7,5.1,1.15,Foggy,57
2020-01-04,Delhi,16.7,96.3,8.6,0.0,Stormy,105
2024-06-29,Hyderabad,32.7,49.2,16.5,0.0,Foggy,158
2023-01-28,Pune,19.8,39.7,9.1,0.0,Foggy,157
2020-06-03,Lucknow,28.1,48.9,8.5,0.0,Rainy,180
2022-12-06,Hyderabad,23.5,49.9,10.1,0.48,Rainy,136
2021-05-18,Indore,30.3,82.0,15.6,0.0,Foggy,136
2020-04-18,Surat,27.8,55.2,14.1,0.71,Stormy,10
2022-04-20,Jaipur,31.0,40.4,13.9,0.0,Hazy,99
2021-10-06,Delhi,23.0,33.2,7.4,0.0,Foggy,85
2022-02-13,Chennai,18.3,58.1,10.0,0.03,Cloudy,117
2021-05-08,Indore,28.8,53.6,6.3,0.0,Cloudy,51
2021-07-19,Jaipur,16.4,50.3,5.5,0.0,Foggy,56
2021-07-01,Kolkata,15.0,73.2,5.9,0.0,Rainy,176
2022-01-06,Jaipur,22.5,54.3,14.6,0.0,Foggy,77
2024-10-22,Surat,28.3,78.3,11.3,0.11,Rainy,10
2022-12-07,Hyderabad,24.5,59.0,5.1,0.0,Rainy,195
2022-08-15,Mumbai,26.1,59.5,2.1,0.0,Cloudy,50
2022-08-06,Kolkata,27.8,57.3,10.9,0.0,Stormy,70
2023-09-16,Bangalore,25.3,81.4,2.9,0.0,Hazy,36
2024-11-14,Mumbai,25.3,45.1,12.8,0.0,Stormy,135
2022-04-30,Bangalore,32.2,53.6,11.2,0.0,Rainy,87
2021-03-06,Bangalore,26.4,67.0,10.1,0.0,Sunny,81
2023-06-09,Ahmedabad,8.9,90.5,4.6,0.0,Stormy,122
2022-07-14,Bangalore,17.1,87.0,14.3,0.0,Cloudy,104
2024-06-04,Kolkata,21.3,53.4,6.6,0.74,Sunny,126
2020-10-04,Delhi,17.0,83.3,6.6,0.0,Sunny,96
2023-01-31,Nagpur,23.4,20.0,8.0,0.64,Stormy,165
2022-11-28,Kolkata,24.2,71.4,10.2,0.0,Cloudy,97
2022-09-07,Bangalore,24.7,39.0,11.4,2.29,Rainy,118
2021-10-19,Pune,31.3,64.3,10.0,0.0,Cloudy,88
2020-05-09,Surat,29.8,54.9,8.9,0.0,Rainy,118
2022-08-22,Pune,25.3,62.9,11.4,0.0,Hazy,135
2022-09-17,Surat,26.4,49.3,16.3,1.34,Sunny,111
2021-04-21,Kolkata,28.1,77.2,11.8,0.0,Stormy,119
2022-04-07,Patna,32.4,29.0,13.0,0.0,Sunny,10
2021-01-20,Bhopal,23.2,74.0,11.6,0.0,Hazy,104
2021-01-23,Nagpur,13.1,22.4,20.7,0.0,Stormy,151
2022-08-31,Surat,15.7,60.6,13.3,0.0,Foggy,44
2020-03-21,Nagpur,18.0,70.1,9.5,0.19,Stormy,131
2020-09-07,Surat,27.8,64.5,11.0,0.0,Foggy,39
2023-03-27,Surat,21.4,67.4,17.6,0.0,Hazy,36
2024-02-27,Jaipur,17.2,66.4,10.5,0.0,Sunny,87
2021-01-16,Delhi,22.0,56.6,11.8,1.64,Rainy,107
2022-12-13,Lucknow,10.1,56.4,5.9,1.04,Cloudy,80
2023-08-03,Chennai,24.0,89.4,3.5,0.0,Foggy,56
2022-08-02,Patna,38.2,53.8,10.1,0.0,Foggy,58
2021-09-18,Chennai,23.7,46.4,5.6,0.13,Cloudy,85
2020-10-15,Jaipur,20.1,31.7,18.0,0.0,Hazy,91
2022-03-22,Chennai,25.2,48.1,5.8,0.0,Sunny,160
2023-01-08,Hyderabad,21.4,20.0,1.7,0.0,Stormy,100
2023-07-21,Lucknow,23.7,62.4,5.7,3.66,Foggy,101
2023-03-05,Patna,27.0,71.5,8.9,0.02,Foggy,79
2021-04-10,Pune,31.0,68.4,14.7,0.0,Hazy,106
2023-01-14,Mumbai,18.3,47.3,13.0,0.0,Foggy,123
2022-12-09,Surat,17.0,45.7,10.8,0.0,Hazy,68
2023-04-15,Mumbai,30.5,56.1,10.9,0.0,Cloudy,10
2022-06-17,Mumbai,26.0,39.7,11.8,0.0,Rainy,74
2024-01-23,Hyderabad,11.2,41.3,8.5,0.0,Sunny,147
2024-08-29,Lucknow,31.4,44.0,21.2,0.0,Rainy,129
2024-07-26,Bangalore,25.0,51.0,14.7,0.0,Hazy,175
2023-05-15,Chennai,27.1,43.1,13.4,0.0,Hazy,31
2024-04-13,Bangalore,29.6,20.0,8.2,0.0,Rainy,185
2020-10-10,Kolkata,29.0,68.3,9.1,0.0,Sunny,30
2020-02-26,Surat,24.3,92.5,2.3,0.0,Cloudy,71
2023-01-19,Mumbai,17.5,44.2,13.8,0.0,Stormy,93
2021-02-14,Surat,21.3,46.3,12.6,0.0,Stormy,66
2022-04-18,Nagpur,25.7,51.6,14.3,0.51,Cloudy,125
2022-11-27,Lucknow,24.0,62.2,9.2,0.0,Cloudy,62
2021-05-26,Nagpur,30.6,20.0,8.3,3.18,Sunny,81
2023-08-11,Nagpur,32.9,54.8,13.5,0.0,Foggy,100
2021-03-04,Indore,31.0,49.9,18.2,0.0,Cloudy,71
2021-02-07,Mumbai,21.3,65.5,11.8,0.0,Foggy,228
2022-11-12,Bangalore,20.8,54.2,1.9,0.0,Foggy,177
2024-11-07,Patna,28.0,37.5,1.0,0.0,Rainy,30
2023-07-12,Chennai,26.9,63.7,8.2,0.0,Rainy,107
2023-11-03,Pune,22.5,73.6,12.1,0.0,Foggy,10
2021-05-09,Chennai,27.4,66.4,12.3,0.0,Hazy,58
2023-11-05,Pune,23.3,36.3,5.1,0.0,Stormy,43
2021-10-10,Patna,26.5,53.6,9.7,4.46,Sunny,119
2023-04-24,Patna,29.9,75.6,13.1,2.27,Stormy,140
2022-12-30,Delhi,19.9,29.4,10.9,0.0,Foggy,64
2023-10-13,Mumbai,30.5,71.5,3.7,0.0,Hazy,101
2023-08-07,Ahmedabad,27.4,58.2,16.6,0.0,Sunny,82
2021-04-21,Nagpur,27.5,49.3,13.5,1.0,Sunny,112
2024-04-24,Surat,25.2,94.8,16.0,1.13,Foggy,87
2022-07-06,Jaipur,25.6,41.6,2.2,0.0,Sunny,54
2021-06-01,Lucknow,27.1,82.0,9.7,0.0,Foggy,97
2022-03-07,Patna,25.9,67.7,0.4,0.0,Foggy,128
2021-08-30,Jaipur,32.9,85.8,7.7,0.0,Sunny,10
2024-03-06,Mumbai,26.1,65.6,14.2,0.0,Hazy,121
2020-07-21,Indore,29.5,79.6,0.8,0.57,Stormy,39
2023-05-16,Nagpur,28.8,74.2,9.6,3.95,Sunny,102
2022-05-19,Lucknow,31.0,38.5,6.4,0.0,Rainy,37
2023-06-04,Pune,27.0,52.4,6.2,0.0,Cloudy,224
2023-05-12,Chennai,31.1,91.6,12.5,0.25,Hazy,155
2022-09-15,Bangalore,19.9,84.0,6.8,1.0,Foggy,71
2021-08-06,Delhi,25.7,75.2,9.4,0.0,Sunny,141
2024-04-08,Pune,17.7,84.0,14.0,0.0,Stormy,97
2020-09-18,Nagpur,27.2,46.5,0.8,3.28,Cloudy,13
2024-09-19,Pune,24.1,34.2,11.2,0.0,Cloudy,73
2022-04-02,Delhi,30.2,34.1,14.6,0.0,Foggy,91
2020-03-12,Mumbai,31.9,60.9,7.5,0.26,Cloudy,82
2024-08-06,Surat,25.3,51.6,6.8,0.0,Hazy,16
2024-11-12,Lucknow,30.4,99.1,20.6,0.36,Hazy,35
2023-09-19,Ahmedabad,27.8,60.2,2.2,0.29,Hazy,171
2022-01-02,Ahmedabad,19.4,66.9,19.3,0.0,Cloudy,20
2022-09-27,Mumbai,20.2,62.3,5.8,1.13,Rainy,161
2023-05-12,Bangalore,30.2,61.4,2.3,0.05,Sunny,141
2021-12-19,Chennai,21.4,24.8,17.1,0.0,Cloudy,106
2020-02-11,Bhopal,15.5,72.0,11.5,0.0,Stormy,73
2024-11-07,Bhopal,32.6,65.0,11.9,0.0,Foggy,36
2023-04-05,Chennai,23.0,55.4,16.5,0.0,Hazy,106
2022-05-01,Bangalore,28.6,66.8,9.6,0.58,Hazy,146
2021-02-25,Mumbai,16.9,47.5,11.4,0.47,Foggy,102
2024-03-22,Nagpur,34.2,100.0,3.9,3.27,Stormy,73
2024-09-17,Delhi,25.8,56.9,5.3,0.0,Rainy,92
2024-01-29,Bangalore,25.1,29.1,12.6,0.0,Hazy,40
2020-07-25,Jaipur,39.3,74.0,13.4,3.19,Rainy,87
2024-07-07,Bhopal,33.4,43.7,12.8,0.0,Foggy,85
2023-09-14,Bhopal,36.4,94.3,15.6,5.65,Hazy,10
2021-01-21,Bangalore,21.1,24.7,14.4,1.46,Sunny,127
2022-05-13,Bhopal,30.2,21.1,3.2,0.0,Cloudy,168
2023-01-09,Mumbai,18.5,48.9,9.3,0.0,Foggy,123
2023-10-22,Bangalore,27.7,61.0,13.6,0.0,Rainy,70
2021-05-07,Jaipur,31.4,51.4,7.3,0.0,Sunny,72
2021-08-20,Delhi,26.9,20.0,11.4,0.0,Cloudy,142
2020-07-12,Patna,28.7,58.4,5.9,0.0,Sunny,86
2024-07-08,Pune,25.7,71.1,10.2,1.07,Rainy,90
2020-11-24,Mumbai,18.4,60.9,6.2,0.0,Stormy,143
2022-08-13,Delhi,20.6,65.7,0.8,0.0,Foggy,176
2020-12-11,Delhi,18.7,83.2,16.0,0.0,Foggy,156
2021-05-26,Ahmedabad,32.9,41.2,10.7,3.91,Cloudy,40
2022-02-03,Hyderabad,27.0,53.5,4.3,3.38,Hazy,59
2024-04-01,Bangalore,25.1,27.7,11.6,0.0,Hazy,155
2020-06-23,Bhopal,23.9,64.1,6.2,0.0,Hazy,32
2022-11-24,Lucknow,37.6,53.0,19.8,2.79,Stormy,144
2024-06-25,Bangalore,24.9,66.3,2.4,0.55,Rainy,113
2022-08-31,Bangalore,22.1,93.4,7.4,0.0,Hazy,99
2021-11-24,Jaipur,24.2,49.3,3.3,0.0,Sunny,59
2022-05-18,Lucknow,27.2,67.9,13.5,1.67,Hazy,85
2024-12-11,Hyderabad,13.4,50.1,12.3,3.09,Cloudy,187
2021-10-03,Nagpur,31.4,68.2,6.1,1.89,Cloudy,70
2021-08-04,Delhi,32.2,74.9,17.2,2.97,Sunny,53
2023-08-26,Jaipur,29.7,53.9,8.2,0.57,Rainy,104
2020-05-21,Surat,28.5,96.0,12.3,0.0,Hazy,97
2021-08-02,Jaipur,20.2,55.0,11.7,0.0,Foggy,94
2020-01-14,Bangalore,18.8,90.1,15.9,0.49,Foggy,69
2024-03-29,Hyderabad,30.9,56.1,16.8,1.19,Cloudy,56
2021-07-07,Indore,24.4,37.3,7.2,0.86,Sunny,37
2020-07-17,Jaipur,33.4,59.5,16.3,0.0,Rainy,167
2022-04-14,Nagpur,24.1,50.2,14.1,0.0,Stormy,10
2023-07-03,Mumbai,18.1,72.4,5.3,0.54,Hazy,49
2023-10-01,Pune,19.9,65.5,11.8,0.0,Foggy,10
2021-04-25,Nagpur,32.9,42.4,2.1,0.0,Cloudy,140
2021-04-01,Bhopal,28.1,63.5,11.4,6.13,Hazy,128
2021-05-14,Nagpur,36.4,31.1,8.4,0.0,Stormy,116
2024-09-15,Lucknow,23.6,37.1,8.1,2.21,Foggy,71
2024-08-05,Ahmedabad,27.5,41.1,10.6,0.0,Rainy,98
2021-12-26,Bangalore,20.0,69.3,14.8,0.0,Sunny,66
2020-05-02,Lucknow,34.9,21.7,17.7,1.58,Hazy,89
2022-10-22,Kolkata,29.7,100.0,11.5,0.0,Sunny,10
2020-11-17,Bhopal,22.4,41.6,13.5,1.87,Rainy,163
2024-04-05,Surat,16.2,41.8,11.1,0.0,Cloudy,92
2023-02-19,Hyderabad,12.0,53.5,14.9,0.0,Cloudy,162
2020-01-03,Nagpur,23.9,40.7,12.6,0.0,Foggy,147
2020-09-09,Lucknow,27.5,77.9,12.1,3.01,Sunny,75
2020-07-06,Jaipur,23.9,22.3,5.6,0.0,Foggy,45
2021-09-24,Mumbai,24.4,83.1,10.9,0.0,Sunny,123
2023-12-10,Delhi,10.5,81.0,8.9,0.0,Sunny,22
2020-09-24,Bhopal,21.4,86.7,12.5,0.0,Sunny,142
2023-10-05,Ahmedabad,22.8,40.8,9.4,0.0,Sunny,74
2023-11-13,Jaipur,31.4,58.7,18.8,0.89,Hazy,33
2020-10-07,Indore,20.4,70.6,12.4,0.0,Stormy,81
2021-07-01,Lucknow,18.6,45.2,3.5,0.0,Hazy,93
2022-08-19,Ahmedabad,26.3,66.4,5.5,0.0,Sunny,63
2021-08-05,Chennai,15.9,37.5,11.9,0.0,Cloudy,10
2022-06-11,Delhi,29.1,62.5,2.7,0.0,Hazy,132
2021-03-16,Ahmedabad,20.3,69.2,18.0,0.0,Rainy,126
2021-04-27,Pune,32.8,78.8,15.8,0.0,Stormy,75
2023-03-26,Hyderabad,15.8,52.5,8.7,0.05,Rainy,144
2021-09-05,Lucknow,13.5,40.4,6.9,0.0,Stormy,38
2022-10-02,Delhi,26.0,39.8,5.4,0.0,Rainy,90
2022-04-19,Kolkata,25.9,72.1,8.9,2.97,Foggy,59
2022-02-09,Patna,16.6,79.5,9.8,3.81,Cloudy,99
2023-12-31,Bangalore,19.1,30.4,9.7,4.57,Stormy,33
2022-03-02,Ahmedabad,21.8,34.4,12.0,0.41,Foggy,185
2020-07-25,Bhopal,29.7,44.6,12.8,0.0,Foggy,19
2023-06-09,Ahmedabad,27.0,74.9,8.8,0.0,Foggy,84
2021-02-07,Ahmedabad,21.6,30.5,12.3,0.0,Hazy,129
2020-11-22,Bhopal,30.7,20.7,3.7,0.0,Rainy,64
2020-04-16,Chennai,29.9,42.7,11.3,0.0,Stormy,89
2020-02-09,Bangalore,26.3,77.4,17.7,0.0,Foggy,163
2021-05-30,Bangalore,26.5,73.9,5.9,2.06,Rainy,125
2020-05-23,Bangalore,33.6,53.9,14.6,0.0,Cloudy,79
2020-08-13,Pune,29.7,57.9,12.5,3.78,Hazy,96
